,target,log2FoldChange
5861,ENSMUSG00000037860,0.37102353367477203
5862,ENSMUSG00000037876,0.29840291217168297
5863,ENSMUSG00000037936,-0.26459979583214605
5864,ENSMUSG00000037960,0.251168238692487
5865,ENSMUSG00000037972,0.648585041337692
5866,ENSMUSG00000038014,0.20500323468040899
5867,ENSMUSG00000038025,0.48627048781420396
5868,ENSMUSG00000038034,-0.34531146369182103
5869,ENSMUSG00000038126,0.309874985656386
5871,ENSMUSG00000038212,-0.226170711151531
5872,ENSMUSG00000038241,0.27792588794062606
5873,ENSMUSG00000038279,-0.218976698865162
5874,ENSMUSG00000038290,0.31845303135777603
5875,ENSMUSG00000038375,0.8352425871996851
5876,ENSMUSG00000038383,-0.24507077785921
5877,ENSMUSG00000038393,-0.334447042724612
5878,ENSMUSG00000038418,-0.41723446448954904
5879,ENSMUSG00000038459,-0.31042813930156
5880,ENSMUSG00000038467,0.48460833873688797
5882,ENSMUSG00000038495,0.540471448775892
5883,ENSMUSG00000038503,-0.204054178664484
5884,ENSMUSG00000038543,0.297139834067063
5889,ENSMUSG00000038696,-0.327806866418295
5890,ENSMUSG00000038740,0.307904897471873
5892,ENSMUSG00000038766,0.29964550090005393
5893,ENSMUSG00000038773,0.22299199250652202
5895,ENSMUSG00000038848,-0.316672127357152
5897,ENSMUSG00000038894,-0.27716961405490503
5898,ENSMUSG00000038902,0.25405945953542897
5900,ENSMUSG00000038914,0.23631699218836497
5904,ENSMUSG00000039031,0.23201028371055699
5905,ENSMUSG00000039046,0.37560859711925604
5908,ENSMUSG00000039100,0.23479883521988396
5910,ENSMUSG00000039115,-0.304676052369231
5911,ENSMUSG00000039148,-0.26364557987411
5913,ENSMUSG00000039167,0.33662773296044995
5914,ENSMUSG00000039220,0.26587058221641396
5916,ENSMUSG00000039263,-0.228192460761703
5921,ENSMUSG00000039477,0.273366283738981
5923,ENSMUSG00000039646,0.611013083184079
5924,ENSMUSG00000039704,0.512092047891489
5925,ENSMUSG00000039768,-0.211137189181361
5926,ENSMUSG00000039840,0.308234218285039
5928,ENSMUSG00000039910,-0.25006587844015604
5930,ENSMUSG00000039967,0.23046565808304897
5933,ENSMUSG00000040021,0.265981738495927
5934,ENSMUSG00000040054,0.368396823444841
5936,ENSMUSG00000040086,0.963392973658019
5940,ENSMUSG00000040363,0.20198731729717298
5941,ENSMUSG00000040407,0.24998816165718998
5942,ENSMUSG00000040433,0.269570495557355
5943,ENSMUSG00000040455,0.334808936892753
5946,ENSMUSG00000040506,0.255778426649428
5947,ENSMUSG00000040549,0.31922259358834804
5949,ENSMUSG00000040661,0.207490305051743
5951,ENSMUSG00000040687,0.46862100606686397
5953,ENSMUSG00000040712,0.597274097240195
5954,ENSMUSG00000040720,0.333076998668336
5956,ENSMUSG00000040732,0.4403006518719771
5957,ENSMUSG00000040761,0.203152727015504
5958,ENSMUSG00000040848,0.222881071510905
5962,ENSMUSG00000040907,-0.298825468537181
5967,ENSMUSG00000040997,-0.326590149610594
5969,ENSMUSG00000041037,0.523249469157033
5971,ENSMUSG00000041124,-0.378166461457774
5972,ENSMUSG00000041147,0.20479057185644198
5973,ENSMUSG00000041168,-0.30708204752385804
5974,ENSMUSG00000041258,0.277323728218764
5975,ENSMUSG00000041360,-0.32682958808504803
5977,ENSMUSG00000041438,-0.24143184188445002
5978,ENSMUSG00000041498,0.399444642937906
5980,ENSMUSG00000041571,0.29597458699253903
5982,ENSMUSG00000041642,0.273330095788901
5984,ENSMUSG00000041702,0.300457113011667
5985,ENSMUSG00000041720,0.253096210168087
5987,ENSMUSG00000041774,-0.244271022344512
5990,ENSMUSG00000041852,0.28052683011311497
5995,ENSMUSG00000041926,-0.22754600909032002
5996,ENSMUSG00000041977,0.48696301281136795
5998,ENSMUSG00000042046,0.29921121228020503
6001,ENSMUSG00000042215,-0.304701965676268
6004,ENSMUSG00000042348,0.34849650727889503
6005,ENSMUSG00000042354,-0.21652608695881895
6006,ENSMUSG00000042389,-0.580516332002291
6007,ENSMUSG00000042390,0.20041297802697897
6008,ENSMUSG00000042406,-0.238243712712626
6009,ENSMUSG00000042460,0.505822038213914
6011,ENSMUSG00000042558,-0.307815357323861
6012,ENSMUSG00000042595,0.6906237065246851
6015,ENSMUSG00000042699,0.22127964775282602
6016,ENSMUSG00000042772,0.21551156500483104
6017,ENSMUSG00000043004,0.38456376119529406
6019,ENSMUSG00000043279,0.45379813149575504
6020,ENSMUSG00000043289,0.578936725237583
6023,ENSMUSG00000043535,0.28014408199889695
6024,ENSMUSG00000043587,-0.36053263829724796
6027,ENSMUSG00000043833,1.0481278628135
6028,ENSMUSG00000043940,0.289895953663933
6031,ENSMUSG00000044147,-0.22096482553815197
6032,ENSMUSG00000044221,-0.23396447854792798
6033,ENSMUSG00000044258,0.4108920908109339
6034,ENSMUSG00000044308,0.220255830684457
6035,ENSMUSG00000044496,-0.316504981952936
6038,ENSMUSG00000044715,-0.32310114669039897
6039,ENSMUSG00000044768,-0.398391494960616
6040,ENSMUSG00000044783,0.25343189185617
6043,ENSMUSG00000045078,0.221499528953804
6044,ENSMUSG00000045248,-0.3969964307586721
6046,ENSMUSG00000045302,-0.245498588078148
6049,ENSMUSG00000045362,0.263911761280129
6052,ENSMUSG00000045519,0.518678275851035
6053,ENSMUSG00000045538,-0.307513400705109
6056,ENSMUSG00000045973,0.24828747160865697
6058,ENSMUSG00000046791,-0.335204705921321
6059,ENSMUSG00000046822,-0.77266752416075
6060,ENSMUSG00000046873,0.338880690243204
6061,ENSMUSG00000046982,0.314624645071234
6062,ENSMUSG00000047126,0.249581239377308
6063,ENSMUSG00000047146,0.40565079933969395
6064,ENSMUSG00000047221,-0.48409626666995004
6065,ENSMUSG00000047368,-0.32442703342419604
6066,ENSMUSG00000047604,-0.5724139382135041
6067,ENSMUSG00000047613,-0.30641009053359197
6068,ENSMUSG00000047694,0.32318581961292
6071,ENSMUSG00000047909,0.235472205381826
6072,ENSMUSG00000048039,-0.276020015997497
6076,ENSMUSG00000048200,-0.9651229143981379
6077,ENSMUSG00000048410,0.32480681520849103
6078,ENSMUSG00000048429,-0.357201705637859
6082,ENSMUSG00000048644,0.505884432668573
6083,ENSMUSG00000048668,-0.30851293081912295
6084,ENSMUSG00000048755,-0.322974678297396
6085,ENSMUSG00000048756,0.209663421132358
6087,ENSMUSG00000048897,0.293532561633788
6088,ENSMUSG00000049091,-0.40696526601015703
6089,ENSMUSG00000049103,-0.255538573805502
6092,ENSMUSG00000049313,0.383284081026012
6093,ENSMUSG00000049327,-0.22105102939150198
6095,ENSMUSG00000049539,0.7315924232275121
6096,ENSMUSG00000049717,1.28551149820121
6097,ENSMUSG00000049775,0.203428503386027
6098,ENSMUSG00000049871,1.13086955890348
6099,ENSMUSG00000049932,-0.208333950748386
6100,ENSMUSG00000049969,-0.28689130303317895
6101,ENSMUSG00000050043,-0.233027441254457
6102,ENSMUSG00000050310,0.311308171216867
6105,ENSMUSG00000050627,-0.33953285977612196
6107,ENSMUSG00000050890,0.283246227374065
6108,ENSMUSG00000050912,-0.268465575859703
6112,ENSMUSG00000051224,0.48231477918105997
6113,ENSMUSG00000051278,0.271489200053943
6114,ENSMUSG00000051378,-0.277133099320818
6117,ENSMUSG00000051675,-0.499988561688988
6118,ENSMUSG00000051695,-0.284903747633927
6119,ENSMUSG00000052085,0.219160156089406
6121,ENSMUSG00000052253,-0.255469980146401
6123,ENSMUSG00000052364,-0.43006158691982893
6124,ENSMUSG00000052384,-0.263840636874277
6125,ENSMUSG00000052572,0.29612117126892895
6126,ENSMUSG00000052713,0.38856760886199804
6127,ENSMUSG00000052752,-0.25192172694410997
6132,ENSMUSG00000052837,-0.26535161236179
6133,ENSMUSG00000052934,-0.382960239207118
6137,ENSMUSG00000053553,-0.382423009959837
6138,ENSMUSG00000053560,-0.360528866113216
6139,ENSMUSG00000053754,0.322281255848607
6141,ENSMUSG00000053931,-0.296237490116903
6142,ENSMUSG00000053950,0.220211090406043
6144,ENSMUSG00000054199,0.413408614465947
6145,ENSMUSG00000054312,0.383123635455443
6146,ENSMUSG00000054342,-0.21006778205823298
6151,ENSMUSG00000054509,0.418255660538769
6152,ENSMUSG00000054619,0.552194637012405
6153,ENSMUSG00000054676,0.2902603996096
6155,ENSMUSG00000054942,0.33623448927956
6156,ENSMUSG00000055065,0.300787399124864
6160,ENSMUSG00000055612,-0.24096801642709803
6161,ENSMUSG00000055660,0.40314925823522396
6162,ENSMUSG00000055884,0.279110786033445
6164,ENSMUSG00000056579,0.288174298481597
6165,ENSMUSG00000056608,0.225821466617513
6166,ENSMUSG00000056648,0.41722221847920904
6167,ENSMUSG00000056666,-0.351855416229721
6168,ENSMUSG00000056724,0.333010288121729
6170,ENSMUSG00000057098,0.23047234949646103
6172,ENSMUSG00000057191,-0.276019681221152
6173,ENSMUSG00000057230,0.20848917295613104
6176,ENSMUSG00000057335,0.30835059164632694
6178,ENSMUSG00000057541,-0.299383858929567
6180,ENSMUSG00000057637,0.210043102346797
6181,ENSMUSG00000057666,-0.28351026363871
6185,ENSMUSG00000057963,-0.332404373280404
6187,ENSMUSG00000058392,-0.25997016561861297
6188,ENSMUSG00000058444,-0.20655309083915901
6189,ENSMUSG00000058569,-0.265964446148241
6190,ENSMUSG00000058600,0.27929756158402
6192,ENSMUSG00000058709,-0.303424782026456
6193,ENSMUSG00000058773,0.315266577207643
6195,ENSMUSG00000058799,-0.211170769237405
6196,ENSMUSG00000058881,0.338329661821692
6197,ENSMUSG00000058997,0.215444097990839
6198,ENSMUSG00000059149,0.550114278967385
6200,ENSMUSG00000059479,-0.496497592462927
6203,ENSMUSG00000059895,-0.272424035508728
6205,ENSMUSG00000059981,0.4795677732186989
6206,ENSMUSG00000060206,0.396205401245605
6207,ENSMUSG00000060288,0.356434972349028
6209,ENSMUSG00000060639,0.37807464814129704
6210,ENSMUSG00000060671,0.37866052155121
6212,ENSMUSG00000061024,-0.38633743222498296
6215,ENSMUSG00000061311,0.298048548764911
6217,ENSMUSG00000061374,-0.36308121551947103
6218,ENSMUSG00000061414,0.9701529720791271
6219,ENSMUSG00000061533,0.227245811763647
6220,ENSMUSG00000061589,0.22888745576131
6221,ENSMUSG00000061665,0.27809561248998804
6224,ENSMUSG00000061979,-0.24144273650381604
6225,ENSMUSG00000062070,-0.32258521877226004
6226,ENSMUSG00000062115,0.20990403109257103
6228,ENSMUSG00000062151,0.36157743673431003
6229,ENSMUSG00000062203,-0.209463702707827
6232,ENSMUSG00000062794,0.597473043323988
6233,ENSMUSG00000062866,0.336408977065451
6234,ENSMUSG00000062901,0.20510154521416699
6236,ENSMUSG00000063229,-0.45930617730784795
6240,ENSMUSG00000063450,0.45092847407851205
6242,ENSMUSG00000063524,-0.47250620880716204
6243,ENSMUSG00000063576,-0.30736162092631103
6248,ENSMUSG00000063882,0.203260404668607
6249,ENSMUSG00000063884,-0.23300547211427103
6252,ENSMUSG00000063904,-0.34559001602912104
6253,ENSMUSG00000064128,0.349040271479978
6254,ENSMUSG00000064147,-0.20336374326654102
6255,ENSMUSG00000064302,0.20669809687549698
6256,ENSMUSG00000064337,0.404950185732085
6257,ENSMUSG00000064341,-0.210860083842724
6258,ENSMUSG00000064345,-0.244307097191842
6260,ENSMUSG00000064373,0.332538324091425
6261,ENSMUSG00000065922,0.72076867455713
6263,ENSMUSG00000066148,-0.242173477406006
6265,ENSMUSG00000066306,0.301370153946188
6267,ENSMUSG00000066800,0.6369334382383389
6268,ENSMUSG00000066839,-0.37652962627350606
6270,ENSMUSG00000067336,0.332206847029149
6272,ENSMUSG00000067780,0.621552165724591
6276,ENSMUSG00000068250,0.46383051709131107
6278,ENSMUSG00000068284,0.275336002465622
6279,ENSMUSG00000068328,-0.20402910247914002
6280,ENSMUSG00000068329,-0.427843349147413
6281,ENSMUSG00000068855,0.611072637885825
6283,ENSMUSG00000069769,0.234856498676862
6284,ENSMUSG00000069911,0.46850544460417204
6285,ENSMUSG00000070003,-0.22719974184125402
6286,ENSMUSG00000070034,-0.256957984237424
6287,ENSMUSG00000070462,-0.41930978328798296
6289,ENSMUSG00000070730,-0.360070601706164
6290,ENSMUSG00000070733,0.263601256162598
6291,ENSMUSG00000070738,0.246823529060846
6292,ENSMUSG00000071064,0.307778803834626
6293,ENSMUSG00000071068,0.217305650005849
6294,ENSMUSG00000071547,-0.381012114918424
6295,ENSMUSG00000071652,-0.5431409168623871
6302,ENSMUSG00000073639,-0.295729415252003
6305,ENSMUSG00000073792,0.362107717613017
6306,ENSMUSG00000074151,0.25628187510603195
6307,ENSMUSG00000074497,0.24880164926643397
6308,ENSMUSG00000074582,0.256991973718718
6309,ENSMUSG00000074656,-0.26925701262064
6310,ENSMUSG00000074657,1.13888048589645
6312,ENSMUSG00000075027,0.992271456890243
6314,ENSMUSG00000075269,0.489610163073169
6315,ENSMUSG00000075376,0.23885147639286303
6316,ENSMUSG00000075700,0.262976393919508
6318,ENSMUSG00000076258,0.43398656660878293
6319,ENSMUSG00000076432,-0.259591040667156
6321,ENSMUSG00000076617,0.902371985972117
6323,ENSMUSG00000078317,-0.732448199212585
6324,ENSMUSG00000078453,0.24288437518702302
6326,ENSMUSG00000078652,-0.29016167456560304
6329,ENSMUSG00000079283,0.47590647354284205
6330,ENSMUSG00000079442,-0.299123770259528
6332,ENSMUSG00000079487,0.264261795138732
6334,ENSMUSG00000079685,0.28861479736616497
6336,ENSMUSG00000085438,0.264782375385728
6339,ENSMUSG00000086324,0.771215326987188
6340,ENSMUSG00000086533,0.939892048829619
6341,ENSMUSG00000086841,0.240639545269261
6343,ENSMUSG00000087231,1.10834812199816
6344,ENSMUSG00000087452,1.36759588158703
6346,ENSMUSG00000088595,0.8435104305262092
6349,ENSMUSG00000089832,-0.43079625559899204
6350,ENSMUSG00000089849,0.8846598899810121
6351,ENSMUSG00000089889,1.13110535318642
6354,ENSMUSG00000090110,0.6633108400525539
6355,ENSMUSG00000090112,0.30277383965082
6356,ENSMUSG00000092341,0.21504583792659498
6357,ENSMUSG00000094090,0.8795696164916441
6358,ENSMUSG00000095200,1.25911819165927
6360,ENSMUSG00000095567,-0.20379084465779
6362,ENSMUSG00000096740,-0.504121604837765
6363,ENSMUSG00000097090,0.481192377689878
6365,ENSMUSG00000097119,0.6255879905356589
6366,ENSMUSG00000097151,0.761702484608615
6367,ENSMUSG00000097325,0.545644033781809
6369,ENSMUSG00000097705,0.6290280195683101
6370,ENSMUSG00000097707,0.608484183519355
6371,ENSMUSG00000097860,0.49228979098317793
6372,ENSMUSG00000101599,0.358516330381654
6374,ENSMUSG00000102374,0.588918569887989
6376,ENSMUSG00000102559,0.464384019455404
6379,ENSMUSG00000103808,-1.14502011436586
6383,ENSMUSG00000106387,1.2850119518385201
6386,ENSMUSG00000107971,0.7313315118427671
6387,ENSMUSG00000109511,-0.290645160683895
6389,ENSMUSG00000109873,0.9822319374736691
6390,ENSMUSG00000110580,0.503321872742756
6393,ENSMUSG00000116903,0.9994549578996059
6395,ENSMUSG00000000058,0.611981808390657
6396,ENSMUSG00000000168,-0.307139472193917
6397,ENSMUSG00000000194,0.326502239773713
6398,ENSMUSG00000000290,0.8386696407599079
6400,ENSMUSG00000000378,0.223709407368517
6401,ENSMUSG00000000399,-0.23058858830019696
6402,ENSMUSG00000000561,-0.334511030855138
6405,ENSMUSG00000000631,0.25015230243818803
6406,ENSMUSG00000000682,0.714990038163573
6407,ENSMUSG00000000708,0.38469699115571904
6410,ENSMUSG00000000915,0.42046162107385904
6411,ENSMUSG00000000916,-0.33596373853303296
6413,ENSMUSG00000000982,0.965930864442586
6416,ENSMUSG00000001020,0.75574988395108
6417,ENSMUSG00000001025,0.5426877595172489
6419,ENSMUSG00000001100,-0.326192533076406
6420,ENSMUSG00000001128,0.49983607485277004
6423,ENSMUSG00000001281,1.0206191509461602
6424,ENSMUSG00000001289,0.351695376599183
6425,ENSMUSG00000001366,0.3976812329352511
6426,ENSMUSG00000001380,-0.222586044349837
6427,ENSMUSG00000001416,-0.27553683275792895
6428,ENSMUSG00000001436,-0.359350692888567
6429,ENSMUSG00000001524,-0.283007839970499
6431,ENSMUSG00000001552,0.599721933369804
6432,ENSMUSG00000001627,-0.36832430322402393
6433,ENSMUSG00000001642,-0.255270353985212
6434,ENSMUSG00000001674,-0.29847394576728603
6435,ENSMUSG00000001707,-0.28060931446193105
6437,ENSMUSG00000001774,-0.22669239275771902
6439,ENSMUSG00000001785,-0.343140558155871
6440,ENSMUSG00000001794,0.29954903716795195
6441,ENSMUSG00000001865,1.54970362446425
6442,ENSMUSG00000001909,-0.286589893441912
6445,ENSMUSG00000001930,1.04275073692745
6446,ENSMUSG00000001986,0.3945364756692021
6447,ENSMUSG00000001988,0.7376079883034129
6449,ENSMUSG00000002020,0.8878483907762049
6450,ENSMUSG00000002058,0.3726766701328211
6451,ENSMUSG00000002103,0.27996568131012395
6452,ENSMUSG00000002104,0.440338953826849
6454,ENSMUSG00000002221,-0.254977281345809
6455,ENSMUSG00000002250,0.5760657539174889
6456,ENSMUSG00000002297,-0.20578008842840803
6457,ENSMUSG00000002319,-0.409255012533411
6458,ENSMUSG00000002325,0.619169853276271
6459,ENSMUSG00000002345,0.474260747118301
6463,ENSMUSG00000002409,0.399840933810419
6464,ENSMUSG00000002546,0.26234634318593
6465,ENSMUSG00000002625,0.306488109372808
6466,ENSMUSG00000002699,1.66849194341551
6467,ENSMUSG00000002728,-0.236427082667496
6469,ENSMUSG00000002804,0.26227121690741895
6471,ENSMUSG00000002825,-0.430937780375171
6472,ENSMUSG00000002870,-0.247642191353266
6473,ENSMUSG00000002949,-0.335083993288311
6474,ENSMUSG00000002984,-0.4195605284722871
6475,ENSMUSG00000002996,0.26429605106179005
6476,ENSMUSG00000003031,0.533121233832231
6477,ENSMUSG00000003099,-0.258469307112802
6478,ENSMUSG00000003153,-0.537531394084127
6480,ENSMUSG00000003235,-0.28651943614717895
6481,ENSMUSG00000003283,0.309485760191847
6482,ENSMUSG00000003363,0.833113944238143
6484,ENSMUSG00000003438,-0.252558178974011
6487,ENSMUSG00000003526,-0.300266251015088
6489,ENSMUSG00000003779,-0.259446417381658
6490,ENSMUSG00000003808,-0.210921547366398
6492,ENSMUSG00000003848,-0.40768434567515904
6493,ENSMUSG00000003868,-0.283320632159899
6495,ENSMUSG00000003955,-0.307497222786167
6497,ENSMUSG00000004040,0.377025743416029
6498,ENSMUSG00000004100,-0.289276321062093
6499,ENSMUSG00000004105,0.569251756223398
6500,ENSMUSG00000004207,0.269734602472124
6501,ENSMUSG00000004264,-0.271180488185362
6502,ENSMUSG00000004285,0.242665851784151
6505,ENSMUSG00000004393,-0.350570921090656
6506,ENSMUSG00000004508,0.32260115396278805
6507,ENSMUSG00000004609,0.404767576207339
6509,ENSMUSG00000004665,0.39076910933383
6510,ENSMUSG00000004677,0.318611197623034
6511,ENSMUSG00000004698,0.43601790326092793
6512,ENSMUSG00000004709,0.311414567026324
6516,ENSMUSG00000004897,-0.342559304039719
6517,ENSMUSG00000004929,-0.432721540873243
6521,ENSMUSG00000005043,0.40965993853736
6522,ENSMUSG00000005054,0.327958109410289
6523,ENSMUSG00000005087,0.23631264339304
6524,ENSMUSG00000005103,0.253116883949057
6526,ENSMUSG00000005142,0.26167263478325
6528,ENSMUSG00000005354,-0.20057483201849396
6529,ENSMUSG00000005374,-0.390195962200064
6530,ENSMUSG00000005378,-0.21111348111951198
6531,ENSMUSG00000005410,-0.246261209982479
6532,ENSMUSG00000005442,0.3988231561807679
6533,ENSMUSG00000005481,-0.29316085421635696
6534,ENSMUSG00000005506,-0.243963974697995
6535,ENSMUSG00000005566,-0.20419355193403
6536,ENSMUSG00000005615,0.278267685726733
6537,ENSMUSG00000005667,-0.297900648645847
6539,ENSMUSG00000005800,0.27620820136129404
6540,ENSMUSG00000005804,-0.32250038556850297
6541,ENSMUSG00000005846,-0.28743767438456397
6543,ENSMUSG00000005981,-0.214576903637363
6546,ENSMUSG00000006179,0.39738084332796
6548,ENSMUSG00000006281,0.314531767887163
6549,ENSMUSG00000006289,-0.215702970936413
6550,ENSMUSG00000006398,-0.21472951652674102
6551,ENSMUSG00000006412,-0.283305730740382
6553,ENSMUSG00000006442,-0.28135609058843297
6554,ENSMUSG00000006456,-0.333960894781401
6555,ENSMUSG00000006494,-0.352074373735483
6557,ENSMUSG00000006519,0.24368706585529998
6560,ENSMUSG00000006599,-0.33739427001178196
6563,ENSMUSG00000006728,-0.21627799394450198
6564,ENSMUSG00000006731,-0.228401820611882
6565,ENSMUSG00000006920,0.39832775652424796
6568,ENSMUSG00000007029,-0.24669513989115902
6569,ENSMUSG00000007035,0.99864936064651
6571,ENSMUSG00000007338,-0.22327108960662198
6577,ENSMUSG00000007891,0.327101362379406
6578,ENSMUSG00000007908,0.334244842515025
6580,ENSMUSG00000008384,0.9055302948331361
6584,ENSMUSG00000008730,0.228583767119147
6586,ENSMUSG00000009350,-0.331380123386232
6587,ENSMUSG00000009378,0.7384540385900171
6588,ENSMUSG00000009549,0.23296083764330303
6589,ENSMUSG00000009566,-0.284952735655192
6590,ENSMUSG00000009614,1.9931476894316
6591,ENSMUSG00000009630,-0.22754398101976397
6592,ENSMUSG00000009687,0.34621027884577305
6593,ENSMUSG00000010048,-0.38488231675775797
6595,ENSMUSG00000010110,0.23530835077215898
6596,ENSMUSG00000010142,0.200653182853443
6597,ENSMUSG00000010307,1.0880982419160201
6599,ENSMUSG00000010392,0.283197685785388
6600,ENSMUSG00000010406,0.378850612937039
6602,ENSMUSG00000010554,-0.289990879039302
6604,ENSMUSG00000011148,0.21852246536026002
6606,ENSMUSG00000012405,-0.236937834970858
6607,ENSMUSG00000013155,-0.34461789231628
6610,ENSMUSG00000013465,-0.26311525549408105
